Full Title,ISSN,Unformatted ISSN,Product ID,Change History,Shortcut URL
"Nanomedicine: Nanotechnology, Biology and Medicine",1549-9634,15499634,13363,,https://www.sciencedirect.com/science/journal/15499634
Natural Gas Industry B,2352-8540,23528540,18118,,https://www.sciencedirect.com/science/journal/23528540
Natural Hazards Research,2666-5921,26665921,30381,,https://www.sciencedirect.com/science/journal/26665921
Natural Language Processing Journal,2949-7191,29497191,31494,,https://www.sciencedirect.com/science/journal/29497191
Nature-Based Solutions,2772-4115,27724115,31230,,https://www.sciencedirect.com/science/journal/27724115
NDT & E International,0963-8695,09638695,03072,Formerly known as NDT International,https://www.sciencedirect.com/science/journal/09638695
Nefrología,0211-6995,02116995,16374,,https://www.sciencedirect.com/science/journal/02116995
Nefrología (English Edition),2013-2514,20132514,16375,,https://www.sciencedirect.com/science/journal/20132514
NefroPlus,1888-9700,18889700,31953,,https://www.sciencedirect.com/science/journal/18889700
Neoplasia,1476-5586,14765586,14193,,https://www.sciencedirect.com/science/journal/14765586
Neural Networks,0893-6080,08936080,00841,,https://www.sciencedirect.com/science/journal/08936080
Neurobiology of Aging,0197-4580,01974580,07541,,https://www.sciencedirect.com/science/journal/01974580
Neurobiology of Disease,0969-9961,09699961,12095,,https://www.sciencedirect.com/science/journal/09699961
Neurobiology of Learning and Memory,1074-7427,10747427,12098,Formerly known as Behavioral and Neural Biology,https://www.sciencedirect.com/science/journal/10747427
Neurobiology of Pain,2452-073X,2452073X,18890,,https://www.sciencedirect.com/science/journal/2452073X
Neurobiology of Sleep and Circadian Rhythms,2451-9944,24519944,18856,,https://www.sciencedirect.com/science/journal/24519944
Neurobiology of Stress,2352-2895,23522895,18751,,https://www.sciencedirect.com/science/journal/23522895
Neurochemistry International,0197-0186,01970186,00643,,https://www.sciencedirect.com/science/journal/01970186
Neurochirurgie,0028-3770,00283770,15630,,https://www.sciencedirect.com/science/journal/00283770
Neurocirugía,1130-1473,11301473,15970,,https://www.sciencedirect.com/science/journal/11301473
Neurocirugía (English Edition),2529-8496,25298496,16438,,https://www.sciencedirect.com/science/journal/25298496
Neurocomputing,0925-2312,09252312,05301,,https://www.sciencedirect.com/science/journal/09252312
NeuroImage,1053-8119,10538119,12097,,https://www.sciencedirect.com/science/journal/10538119
NeuroImage: Clinical,2213-1582,22131582,13463,,https://www.sciencedirect.com/science/journal/22131582
Neuroimage: Reports,2666-9560,26669560,31037,,https://www.sciencedirect.com/science/journal/26669560
NeuroImage Stroke,3117-5740,31175740,32307,,https://www.sciencedirect.com/science/journal/31175740
Neuroimaging Clinics of North America,1052-5149,10525149,13090,,https://www.sciencedirect.com/science/journal/10525149
Neuroimmunology Reports,2667-257X,2667257X,31154,,https://www.sciencedirect.com/science/journal/2667257X
Neurología,0213-4853,02134853,15771,,https://www.sciencedirect.com/science/journal/02134853
Neurología Argentina,1853-0028,18530028,15775,,https://www.sciencedirect.com/science/journal/18530028
Neurología (English Edition),2173-5808,21735808,15772,,https://www.sciencedirect.com/science/journal/21735808
Neurologic Clinics,0733-8619,07338619,13312,,https://www.sciencedirect.com/science/journal/07338619
Neurology Perspectives,2667-0496,26670496,31090,,https://www.sciencedirect.com/science/journal/26670496
NeuroMarkers,2950-5887,29505887,31832,,https://www.sciencedirect.com/science/journal/29505887
Neuromodulation: Technology at the Neural Interface,1094-7159,10947159,31321,,https://www.sciencedirect.com/science/journal/10947159
Neuromuscular Disorders,0960-8966,09608966,00973,,https://www.sciencedirect.com/science/journal/09608966
Neuron,0896-6273,08966273,07593,,https://www.sciencedirect.com/science/journal/08966273
Neuron Communications,3117-8731,31178731,32387,,https://www.sciencedirect.com/science/journal/31178731
Neuropeptides,0143-4179,01434179,12719,,https://www.sciencedirect.com/science/journal/01434179
Neuropharmacology,0028-3908,00283908,00279,Formerly known as International Journal of Neuropharmacology,https://www.sciencedirect.com/science/journal/00283908
Neurophysiologie Clinique,0987-7053,09877053,09051,Formerly known as Revue d'Electroencéphalographie et de Neurophysiologie Clinique,https://www.sciencedirect.com/science/journal/09877053
Neuropsychiatrie de l'Enfance et de l'Adolescence,0222-9617,02229617,09093,,https://www.sciencedirect.com/science/journal/02229617
Neuropsychologia,0028-3932,00283932,00247,,https://www.sciencedirect.com/science/journal/00283932
Neuroscience,0306-4522,03064522,00468,,https://www.sciencedirect.com/science/journal/03064522
Neuroscience Applied,2772-4085,27724085,31232,,https://www.sciencedirect.com/science/journal/27724085
Neuroscience & Biobehavioral Reviews,0149-7634,01497634,00831,Formerly known as Biobehavioral Reviews,https://www.sciencedirect.com/science/journal/01497634
Neuroscience Informatics,2772-5286,27725286,31258,,https://www.sciencedirect.com/science/journal/27725286
Neuroscience Letters,0304-3940,03043940,08042,,https://www.sciencedirect.com/science/journal/03043940
Neuroscience Research,0168-0102,01680102,08043,Incorporating Neuroscience Research Supplements,https://www.sciencedirect.com/science/journal/01680102
Neurosurgery Clinics of North America,1042-3680,10423680,13093,,https://www.sciencedirect.com/science/journal/10423680
NeuroToxicology,0161-813X,0161813X,05577,,https://www.sciencedirect.com/science/journal/0161813X
Neurotoxicology and Teratology,0892-0362,08920362,07544,,https://www.sciencedirect.com/science/journal/08920362
New Astronomy,1384-1076,13841076,05450,,https://www.sciencedirect.com/science/journal/13841076
New Astronomy Reviews,1387-6473,13876473,00426,Formerly known as Vistas in Astronomy,https://www.sciencedirect.com/science/journal/13876473
New Biotechnology,1871-6784,18716784,05042,Formerly known as Biomolecular Engineering,https://www.sciencedirect.com/science/journal/18716784
New Carbon Materials,1872-5805,18725805,08599,,https://www.sciencedirect.com/science/journal/18725805
New Crops,2949-9526,29499526,31620,,https://www.sciencedirect.com/science/journal/29499526
New Ideas in Psychology,0732-118X,0732118X,00678,,https://www.sciencedirect.com/science/journal/0732118X
New Microbes and New Infections,2052-2975,20522975,18104,,https://www.sciencedirect.com/science/journal/20522975
New Scientist,0262-4079,02624079,NEWS,,https://www.sciencedirect.com/science/journal/02624079
New Techno-Humanities,2664-3294,26643294,31177,,https://www.sciencedirect.com/science/journal/26643294
Newton,2950-6360,29506360,31841,,https://www.sciencedirect.com/science/journal/29506360
Next Bioengineering,3050-7235,30507235,32086,,https://www.sciencedirect.com/science/journal/30507235
Next Chemical Engineering,3050-7243,30507243,32090,,https://www.sciencedirect.com/science/journal/30507243
Next Energy,2949-821X,2949821X,31538,,https://www.sciencedirect.com/science/journal/2949821X
Next Materials,2949-8228,29498228,31539,,https://www.sciencedirect.com/science/journal/29498228
Next Nanotechnology,2949-8295,29498295,31550,,https://www.sciencedirect.com/science/journal/29498295
Next Research,3050-4759,30504759,31960,,https://www.sciencedirect.com/science/journal/30504759
Next Sustainability,2949-8236,29498236,31541,,https://www.sciencedirect.com/science/journal/29498236
Nexus,2950-1601,29501601,31645,,https://www.sciencedirect.com/science/journal/29501601
NFS Journal,2352-3646,23523646,10519,,https://www.sciencedirect.com/science/journal/23523646
Nitric Oxide,1089-8603,10898603,12099,,https://www.sciencedirect.com/science/journal/10898603
Non-coding RNA Research,2468-0540,24680540,18320,,https://www.sciencedirect.com/science/journal/24680540
Nonlinear Analysis,0362-546X,0362546X,02279,,https://www.sciencedirect.com/science/journal/0362546X
Nonlinear Analysis: Hybrid Systems,1751-570X,1751570X,04098,,https://www.sciencedirect.com/science/journal/1751570X
Nonlinear Analysis: Real World Applications,1468-1218,14681218,01060,,https://www.sciencedirect.com/science/journal/14681218
Nonlinear Science,3050-5178,30505178,31989,,https://www.sciencedirect.com/science/journal/30505178
The North American Journal of Economics and Finance,1062-9408,10629408,07435,Formerly known as North American Review of Economics and Finance,https://www.sciencedirect.com/science/journal/10629408
North American Spine Society Journal (NASSJ),2666-5484,26665484,30358,,https://www.sciencedirect.com/science/journal/26665484
NPG Neurologie - Psychiatrie – Gériatrie,1627-4830,16274830,15635,,https://www.sciencedirect.com/science/journal/16274830
Nuclear Analysis,2773-1839,27731839,31455,,https://www.sciencedirect.com/science/journal/27731839
Nuclear Data Sheets,0090-3752,00903752,12096,Incorporating Nuclear Data Sheets. Section A and Nuclear Data Sheets. Section B,https://www.sciencedirect.com/science/journal/00903752
Nuclear Engineering and Design,0029-5493,00295493,06030,Formerly known as Nuclear Structural Engineering,https://www.sciencedirect.com/science/journal/00295493
Nuclear Engineering and Technology,1738-5733,17385733,18132,,https://www.sciencedirect.com/science/journal/17385733
"Nuclear Instruments and Methods in Physics Research Section A: Accelerators, Spectrometers, Detectors and Associated Equipment",0168-9002,01689002,05211,Formerly part of Nuclear Instruments and Methods in Physics Research,https://www.sciencedirect.com/science/journal/01689002
Nuclear Instruments and Methods in Physics Research Section B: Beam Interactions with Materials and Atoms,0168-583X,0168583X,05212,Formerly part of Nuclear Instruments and Methods in Physics Research,https://www.sciencedirect.com/science/journal/0168583X
Nuclear Materials and Energy,2352-1791,23521791,17740,,https://www.sciencedirect.com/science/journal/23521791
Nuclear Medicine and Biology,0969-8051,09698051,07542,Formerly known as International Journal of Radiation Applications and Instrumentation. Part B. Nuclear Medicine and Biology,https://www.sciencedirect.com/science/journal/09698051
Nuclear and Particle Physics Proceedings,2405-6014,24056014,05216,Formerly known as Nuclear Physics B Proceeding Supplement,https://www.sciencedirect.com/science/journal/24056014
Nuclear Physics A,0375-9474,03759474,05214,Formerly part of Nuclear Physics,https://www.sciencedirect.com/science/journal/03759474
Nuclear Physics B,0550-3213,05503213,05215,Formerly part of Nuclear Physics,https://www.sciencedirect.com/science/journal/05503213
Nurse Education in Practice,1471-5953,14715953,12900,,https://www.sciencedirect.com/science/journal/14715953
Nurse Education Today,0260-6917,02606917,12752,,https://www.sciencedirect.com/science/journal/02606917
Nurse Leader,1541-4612,15414612,13338,,https://www.sciencedirect.com/science/journal/15414612
Nursing Clinics of North America,0029-6465,00296465,13184,,https://www.sciencedirect.com/science/journal/00296465
Nursing Outlook,0029-6554,00296554,13175,,https://www.sciencedirect.com/science/journal/00296554
Nursing for Women's Health,1751-4851,17514851,18869,,https://www.sciencedirect.com/science/journal/17514851
Nutrition,0899-9007,08999007,07740,,https://www.sciencedirect.com/science/journal/08999007
Nutrition Clinique et Métabolisme,0985-0562,09850562,09074,,https://www.sciencedirect.com/science/journal/09850562
"Nutrition, Metabolism and Cardiovascular Diseases",0939-4753,09394753,05506,,https://www.sciencedirect.com/science/journal/09394753
Nutrition Research,0271-5317,02715317,07543,,https://www.sciencedirect.com/science/journal/02715317
Nutritional Psychiatry,3051-1569,30511569,32166,,https://www.sciencedirect.com/science/journal/30511569
Obesity Medicine,2451-8476,24518476,18281,,https://www.sciencedirect.com/science/journal/24518476
Obesity Pillars,2667-3681,26673681,31368,,https://www.sciencedirect.com/science/journal/26673681
Obesity Research & Clinical Practice,1871-403X,1871403X,04248,,https://www.sciencedirect.com/science/journal/1871403X
"Obstetrics, Gynaecology & Reproductive Medicine",1751-7214,17517214,12729,Formerly known as Current Obstetrics & Gynaecology,https://www.sciencedirect.com/science/journal/17517214
Obstetrics and Gynecology Clinics of North America,0889-8545,08898545,13254,,https://www.sciencedirect.com/science/journal/08898545
Ocean & Coastal Management,0964-5691,09645691,02044,Formerly known as Ocean and Shoreline Management,https://www.sciencedirect.com/science/journal/09645691
Ocean Engineering,0029-8018,00298018,00320,,https://www.sciencedirect.com/science/journal/00298018
Ocean Modelling,1463-5003,14635003,01046,,https://www.sciencedirect.com/science/journal/14635003
Oceanologia,0078-3234,00783234,11020,,https://www.sciencedirect.com/science/journal/00783234
Ocular Genetics and Omics,2949-7817,29497817,31530,,https://www.sciencedirect.com/science/journal/29497817
The Ocular Surface,1542-0124,15420124,14117,,https://www.sciencedirect.com/science/journal/15420124
Oil Crop Science,2096-2428,20962428,30400,,https://www.sciencedirect.com/science/journal/20962428
Omega,0305-0483,03050483,00375,,https://www.sciencedirect.com/science/journal/03050483
One Earth,2590-3322,25903322,30121,,https://www.sciencedirect.com/science/journal/25903322
One Health,2352-7714,23527714,18191,,https://www.sciencedirect.com/science/journal/23527714
Online Social Networks and Media,2468-6964,24686964,18376,,https://www.sciencedirect.com/science/journal/24686964
Open Ceramics,2666-5395,26665395,30345,,https://www.sciencedirect.com/science/journal/26665395
Open Nuclear Energy,3051-2808,30512808,32200,,https://www.sciencedirect.com/science/journal/30512808
Open Respiratory Archives,2659-6636,26596636,30170,,https://www.sciencedirect.com/science/journal/26596636
OpenNano,2352-9520,23529520,18799,,https://www.sciencedirect.com/science/journal/23529520
"Operations Research, Data Analytics and Logistics",3050-7847,30507847,12972,,https://www.sciencedirect.com/science/journal/30507847
Operations Research for Health Care,2211-6923,22116923,12972,,https://www.sciencedirect.com/science/journal/22116923
Operations Research Letters,0167-6377,01676377,05412,,https://www.sciencedirect.com/science/journal/01676377
Operations Research Perspectives,2214-7160,22147160,17040,,https://www.sciencedirect.com/science/journal/22147160
Operative Techniques in Orthopaedics,1048-6666,10486666,13065,,https://www.sciencedirect.com/science/journal/10486666
Operative Techniques in Otolaryngology-Head and Neck Surgery,1043-1810,10431810,13097,,https://www.sciencedirect.com/science/journal/10431810
Operative Techniques in Sports Medicine,1060-1872,10601872,13121,,https://www.sciencedirect.com/science/journal/10601872
Operative Techniques in Thoracic and Cardiovascular Surgery,1522-2942,15222942,13098,Formerly known as Operative Techniques in Cardiac and Thoracic Surgery,https://www.sciencedirect.com/science/journal/15222942
Ophthalmology,0161-6420,01616420,07585,,https://www.sciencedirect.com/science/journal/01616420
Ophthalmology Glaucoma,2589-4196,25894196,18927,,https://www.sciencedirect.com/science/journal/25894196
Ophthalmology Retina,2468-6530,24686530,18397,,https://www.sciencedirect.com/science/journal/24686530
Ophthalmology Science,2666-9145,26669145,31012,,https://www.sciencedirect.com/science/journal/26669145
Optical Fiber Technology,1068-5200,10685200,12101,,https://www.sciencedirect.com/science/journal/10685200
Optical Materials,0925-3467,09253467,05218,,https://www.sciencedirect.com/science/journal/09253467
Optical Materials: X,2590-1478,25901478,18463,,https://www.sciencedirect.com/science/journal/25901478
Optical Switching and Networking,1573-4277,15734277,05499,,https://www.sciencedirect.com/science/journal/15734277
Optics Communications,0030-4018,00304018,05219,,https://www.sciencedirect.com/science/journal/00304018
Optics & Laser Technology,0030-3992,00303992,03076,Formerly known as Optics Technology,https://www.sciencedirect.com/science/journal/00303992
Optics and Lasers in Engineering,0143-8166,01438166,02043,,https://www.sciencedirect.com/science/journal/01438166
Optik,0030-4026,00304026,10018,,https://www.sciencedirect.com/science/journal/00304026
Option/Bio,0992-5945,09925945,09053,,https://www.sciencedirect.com/science/journal/09925945
Oral and Maxillofacial Surgery Cases,2214-5419,22145419,14190,,https://www.sciencedirect.com/science/journal/22145419
Oral and Maxillofacial Surgery Clinics of North America,1042-3699,10423699,13033,,https://www.sciencedirect.com/science/journal/10423699
Oral Oncology,1368-8375,13688375,00105,Formerly known as European Journal of Cancer Part B: Oral Oncology,https://www.sciencedirect.com/science/journal/13688375
Oral Oncology Reports,2772-9060,27729060,31375,,https://www.sciencedirect.com/science/journal/27729060
"Oral Surgery, Oral Medicine, Oral Pathology and Oral Radiology",2212-4403,22124403,13028,"Formerly known as Oral Surgery, Oral Medicine, Oral Pathology, Oral Radiology and Endodontology",https://www.sciencedirect.com/science/journal/22124403
Orbis,0030-4387,00304387,07436,,https://www.sciencedirect.com/science/journal/00304387
Ore and Energy Resource Geology,2666-2612,26662612,30261,,https://www.sciencedirect.com/science/journal/26662612
Ore Geology Reviews,0169-1368,01691368,05354,,https://www.sciencedirect.com/science/journal/01691368
Organic Electronics,1566-1199,15661199,05558,,https://www.sciencedirect.com/science/journal/15661199
Organic Geochemistry,0146-6380,01466380,00476,,https://www.sciencedirect.com/science/journal/01466380
Organizational Behavior and Human Decision Processes,0749-5978,07495978,12100,Formerly known as Organizational Behavior and Human Performance,https://www.sciencedirect.com/science/journal/07495978
Organizational Dynamics,0090-2616,00902616,07753,,https://www.sciencedirect.com/science/journal/00902616
Organs-on-a-Chip,2666-1020,26661020,30177,,https://www.sciencedirect.com/science/journal/26661020
Originality,3051-2700,30512700,32187,,https://www.sciencedirect.com/science/journal/30512700
Orthopaedics and Trauma,1877-1327,18771327,12730,Formerly known as Current Orthopaedics,https://www.sciencedirect.com/science/journal/18771327
Orthopaedics & Traumatology: Surgery & Research,1877-0568,18770568,15649,,https://www.sciencedirect.com/science/journal/18770568
Orthopedic Clinics of North America,0030-5898,00305898,13102,,https://www.sciencedirect.com/science/journal/00305898
Orthoplastic Surgery,2666-769X,2666769X,30437,,https://www.sciencedirect.com/science/journal/2666769X
Osteoarthritis and Cartilage,1063-4584,10634584,12689,,https://www.sciencedirect.com/science/journal/10634584
Osteoarthritis and Cartilage Open,2665-9131,26659131,30132,,https://www.sciencedirect.com/science/journal/26659131
Osteoarthritis Imaging,2772-6541,27726541,31311,,https://www.sciencedirect.com/science/journal/27726541
Osteopathische Medizin,1615-9071,16159071,10051,,https://www.sciencedirect.com/science/journal/16159071
Osteoporosis and Sarcopenia,2405-5255,24055255,18260,,https://www.sciencedirect.com/science/journal/24055255
Otolaryngologic Clinics of North America,0030-6665,00306665,13103,,https://www.sciencedirect.com/science/journal/00306665
Otolaryngology Case Reports,2468-5488,24685488,18887,,https://www.sciencedirect.com/science/journal/24685488
Oxymag,0990-1310,09901310,15648,,https://www.sciencedirect.com/science/journal/09901310
Pacific-Basin Finance Journal,0927-538X,0927538X,05413,,https://www.sciencedirect.com/science/journal/0927538X
Paediatric Respiratory Reviews,1526-0542,15260542,12874,,https://www.sciencedirect.com/science/journal/15260542
Paediatrics and Child Health,1751-7222,17517222,12731,Formerly known as Current Paediatrics,https://www.sciencedirect.com/science/journal/17517222
"Pain, Health and Policy",3117-8936,31178936,32388,,https://www.sciencedirect.com/science/journal/31178936
Pain Management Nursing,1524-9042,15249042,13160,,https://www.sciencedirect.com/science/journal/15249042
"Palaeogeography, Palaeoclimatology, Palaeoecology",0031-0182,00310182,05355,,https://www.sciencedirect.com/science/journal/00310182
Palaeoworld,1871-174X,1871174X,06065,,https://www.sciencedirect.com/science/journal/1871174X
Pancreatology,1424-3903,14243903,08803,,https://www.sciencedirect.com/science/journal/14243903
Papers in Regional Science,1056-8190,10568190,31670,,https://www.sciencedirect.com/science/journal/10568190
Parallel Computing,0167-8191,01678191,05302,,https://www.sciencedirect.com/science/journal/01678191
Parasite Epidemiology and Control,2405-6731,24056731,18251,,https://www.sciencedirect.com/science/journal/24056731
Parasitology International,1383-5769,13835769,08061,,https://www.sciencedirect.com/science/journal/13835769
Parkinsonism & Related Disorders,1353-8020,13538020,03096,,https://www.sciencedirect.com/science/journal/13538020
Partial Differential Equations in Applied Mathematics,2666-8181,26668181,30440,,https://www.sciencedirect.com/science/journal/26668181
Particuology,1674-2001,16742001,08612,Formerly known as China Particuology,https://www.sciencedirect.com/science/journal/16742001
Pathology,0031-3025,00313025,18299,,https://www.sciencedirect.com/science/journal/00313025
Pathology - Research and Practice,0344-0338,03440338,10021,Formerly known as Beiträge zur Pathologie,https://www.sciencedirect.com/science/journal/03440338
Patient Education and Counseling,0738-3991,07383991,08044,Formerly known as Patient Counselling and Health Education,https://www.sciencedirect.com/science/journal/07383991
Pattern Recognition,0031-3203,00313203,00328,,https://www.sciencedirect.com/science/journal/00313203
Pattern Recognition Letters,0167-8655,01678655,05303,,https://www.sciencedirect.com/science/journal/01678655
Patterns,2666-3899,26663899,30306,,https://www.sciencedirect.com/science/journal/26663899
Peace and Sustainability,2950-6425,29506425,31952,,https://www.sciencedirect.com/science/journal/29506425
PEC Global,3117-468X,3117468X,32275,,https://www.sciencedirect.com/science/journal/3117468X
PEC Innovation,2772-6282,27726282,31310,,https://www.sciencedirect.com/science/journal/27726282
Pediatric Clinics of North America,0031-3955,00313955,13257,,https://www.sciencedirect.com/science/journal/00313955
Pediatric Dental Journal,0917-2394,09172394,08829,,https://www.sciencedirect.com/science/journal/09172394
Pediatric Gastroenterology & Hepatology Advances,3117-583X,3117583X,32313,,https://www.sciencedirect.com/science/journal/3117583X
Pediatric Hematology Oncology Journal,2468-1245,24681245,18333,,https://www.sciencedirect.com/science/journal/24681245
Pediatric Neurology,0887-8994,08878994,07756,,https://www.sciencedirect.com/science/journal/08878994
Pediatrics & Neonatology,1875-9572,18759572,08663,,https://www.sciencedirect.com/science/journal/18759572
Pedobiologia,0031-4056,00314056,10002,,https://www.sciencedirect.com/science/journal/00314056
Pedosphere,1002-0160,10020160,04285,,https://www.sciencedirect.com/science/journal/10020160
Peptides,0196-9781,01969781,07547,Incorporating Regulatory Peptides,https://www.sciencedirect.com/science/journal/01969781
Perfectionnement en Pédiatrie,2588-932X,2588932X,16455,,https://www.sciencedirect.com/science/journal/2588932X
Performance Enhancement & Health,2211-2669,22112669,12946,,https://www.sciencedirect.com/science/journal/22112669
Performance Evaluation,0166-5316,01665316,05304,,https://www.sciencedirect.com/science/journal/01665316
Periodontology Journal,3117-3683,31173683,32246,,https://www.sciencedirect.com/science/journal/31173683
Perioperative Care and Operating Room Management,2405-6030,24056030,18801,,https://www.sciencedirect.com/science/journal/24056030
Personality and Individual Differences,0191-8869,01918869,00603,,https://www.sciencedirect.com/science/journal/01918869
Personalized Medicine in Psychiatry,2468-1717,24681717,18884,,https://www.sciencedirect.com/science/journal/24681717
Perspective of Higher Education,3117-7638,31177638,32349,,https://www.sciencedirect.com/science/journal/31177638
Perspectives in Architecture and Urbanism,2950-2675,29502675,31696,,https://www.sciencedirect.com/science/journal/29502675
Perspectives in Ecology and Conservation,2530-0644,25300644,15908,Formerly known as Natureza & Conservação,https://www.sciencedirect.com/science/journal/25300644
"Perspectives in Plant Ecology, Evolution and Systematics",1433-8319,14338319,10019,,https://www.sciencedirect.com/science/journal/14338319
Perspectives in Vaccinology,2210-7622,22107622,08765,,https://www.sciencedirect.com/science/journal/22107622
Pervasive and Mobile Computing,1574-1192,15741192,05505,,https://www.sciencedirect.com/science/journal/15741192
Pesticide Biochemistry and Physiology,0048-3575,00483575,12105,,https://www.sciencedirect.com/science/journal/00483575
PET Clinics,1556-8598,15568598,13406,,https://www.sciencedirect.com/science/journal/15568598
Petroleum,2405-6561,24056561,18160,,https://www.sciencedirect.com/science/journal/24056561
Petroleum Exploration and Development,1876-3804,18763804,08661,,https://www.sciencedirect.com/science/journal/18763804
Petroleum Research,2096-2495,20962495,18400,,https://www.sciencedirect.com/science/journal/20962495
Petroleum Science,1995-8226,19958226,31246,,https://www.sciencedirect.com/science/journal/19958226
Pharmaceutical Science Advances,2773-2169,27732169,31462,,https://www.sciencedirect.com/science/journal/27732169
Le Pharmacien Hospitalier et Clinicien,2211-1042,22111042,15845,Formerly known as Le Pharmacien Hospitalier,https://www.sciencedirect.com/science/journal/22111042
Pharmacoeconomics and Policy,2950-2667,29502667,31699,,https://www.sciencedirect.com/science/journal/29502667
Pharmacological Research,1043-6618,10436618,12676,Formerly known as Pharmacological Research Communications,https://www.sciencedirect.com/science/journal/10436618
Pharmacological Research - Modern Chinese Medicine,2667-1425,26671425,31129,,https://www.sciencedirect.com/science/journal/26671425
Pharmacological Research - Natural Products,2950-1997,29501997,31662,,https://www.sciencedirect.com/science/journal/29501997
Pharmacological Research - Reports,2950-2004,29502004,31661,,https://www.sciencedirect.com/science/journal/29502004
Pharmacological Reviews,0031-6997,00316997,31996,,https://www.sciencedirect.com/science/journal/00316997
Pharmacology Biochemistry and Behavior,0091-3057,00913057,07546,,https://www.sciencedirect.com/science/journal/00913057
Pharmacology & Therapeutics,0163-7258,01637258,07536,"Incorporating Pharmacology & Therapeutics. Part A: Chemotherapy, Toxicology and Metabolic Inhibitors, Pharmacology & Therapeutics. Part B: General and Systematic Pharmacology and Pharmacology & Therapeutics. Part C: Clinical Pharmacology and Therapeutics",https://www.sciencedirect.com/science/journal/01637258
PharmaNutrition,2213-4344,22134344,10146,,https://www.sciencedirect.com/science/journal/22134344
Pharma-X,3117-9770,31179770,32437,,https://www.sciencedirect.com/science/journal/31179770
PharmNexus,3118-0779,31180779,32478,,https://www.sciencedirect.com/science/journal/31180779
Photoacoustics,2213-5979,22135979,10511,,https://www.sciencedirect.com/science/journal/22135979
Photodiagnosis and Photodynamic Therapy,1572-1000,15721000,05489,,https://www.sciencedirect.com/science/journal/15721000
Photonics and Nanostructures - Fundamentals and Applications,1569-4410,15694410,05479,,https://www.sciencedirect.com/science/journal/15694410
Physica A: Statistical Mechanics and its Applications,0378-4371,03784371,05220,Formerly part of Physica,https://www.sciencedirect.com/science/journal/03784371
Physica B: Condensed Matter,0921-4526,09214526,05222,Formerly part of Physica B+C,https://www.sciencedirect.com/science/journal/09214526
Physica C: Superconductivity and its Applications,0921-4534,09214534,05223,Formerly part of Physica B+C,https://www.sciencedirect.com/science/journal/09214534
Physica D: Nonlinear Phenomena,0167-2789,01672789,05224,,https://www.sciencedirect.com/science/journal/01672789
Physica E: Low-dimensional Systems and Nanostructures,1386-9477,13869477,05458,,https://www.sciencedirect.com/science/journal/13869477
Physica Medica,1120-1797,11201797,04286,,https://www.sciencedirect.com/science/journal/11201797
Physical Communication,1874-4907,18744907,08626,,https://www.sciencedirect.com/science/journal/18744907
Physical Medicine and Rehabilitation Clinics of North America,1047-9651,10479651,13315,,https://www.sciencedirect.com/science/journal/10479651
Physical Therapy in Sport,1466-853X,1466853X,12875,,https://www.sciencedirect.com/science/journal/1466853X
Physician Assistant Clinics,2405-7991,24057991,18840,,https://www.sciencedirect.com/science/journal/24057991
"Physics and Chemistry of the Earth, Parts A/B/C",1474-7065,14747065,00413,"Incorporating Physics and Chemistry of the Earth, Part A: Solid Earth and Geodesy, Physics and Chemistry of the Earth, Part B: Hydrology, Oceans and Atmosphere and Physics and Chemistry of the Earth, Part C: Solar, Terrestrial & Planetary Science",https://www.sciencedirect.com/science/journal/14747065
Physics of the Dark Universe,2212-6864,22126864,10100,,https://www.sciencedirect.com/science/journal/22126864
Physics of The Earth and Planetary Interiors,0031-9201,00319201,05357,,https://www.sciencedirect.com/science/journal/00319201
Physics and Imaging in Radiation Oncology,2405-6316,24056316,08192,,https://www.sciencedirect.com/science/journal/24056316
Physics Letters A,0375-9601,03759601,05236,Formerly part of Physics Letters,https://www.sciencedirect.com/science/journal/03759601
Physics Letters B,0370-2693,03702693,05237,Formerly part of Physics Letters,https://www.sciencedirect.com/science/journal/03702693
Physics of Life Reviews,1571-0645,15710645,05484,,https://www.sciencedirect.com/science/journal/15710645
Physics Open,2666-0326,26660326,30169,,https://www.sciencedirect.com/science/journal/26660326
Physics Reports,0370-1573,03701573,05238,Incorporating Computer Physics Reports,https://www.sciencedirect.com/science/journal/03701573
Physiological and Molecular Plant Pathology,0885-5765,08855765,12660,Formerly known as Physiological Plant Pathology,https://www.sciencedirect.com/science/journal/08855765
Physiology & Behavior,0031-9384,00319384,07548,,https://www.sciencedirect.com/science/journal/00319384
Physiotherapy,0031-9406,00319406,04065,,https://www.sciencedirect.com/science/journal/00319406
Phytochemistry,0031-9422,00319422,00273,,https://www.sciencedirect.com/science/journal/00319422
Phytochemistry Letters,1874-3900,18743900,04291,,https://www.sciencedirect.com/science/journal/18743900
Phytomedicine,0944-7113,09447113,10020,,https://www.sciencedirect.com/science/journal/09447113
Phytomedicine Plus,2667-0313,26670313,31085,,https://www.sciencedirect.com/science/journal/26670313
Piel,0213-9251,02139251,15724,,https://www.sciencedirect.com/science/journal/02139251
Placenta,0143-4004,01434004,12629,,https://www.sciencedirect.com/science/journal/01434004
Planetary and Space Science,0032-0633,00320633,00200,,https://www.sciencedirect.com/science/journal/00320633
Plant Communications,2590-3462,25903462,30148,,https://www.sciencedirect.com/science/journal/25903462
Plant Diversity,2468-2659,24682659,18353,,https://www.sciencedirect.com/science/journal/24682659
Plant Gene,2352-4073,23524073,18083,,https://www.sciencedirect.com/science/journal/23524073
